#OTU ID	EF1.G	EF1.G.3	EF1.L	EF1.R	EF5	HD1.BB.01	HD1.BB.02	HD1.BB.03	HD1.BB.04	HD1.BB.FFC	HD1.BestMix.01	HD1.BestMix.01.PBSr	HD1.BestMix.02	HD1.BestMix.03	HD1.BestMix.04	HD1.BHI.01	HD1.BHI.01.PBSr	HD1.BHI.02	HD1.BHI.03	HD1.BHI.04	HD1.BHI.FFC	HD1.BT.01	HD1.BT.01.PBSr	HD1.BT.02	HD1.BT.03	HD1.BT.04	HD1.BT.FFC	HD1.Feces	HD1.GAM.01	HD1.GAM.01.PBSr	HD1.GAM.02	HD1.GAM.03	HD1.GAM.04	HD1.GMM.01	HD1.GMM.01.PBSr	HD1.GMM.02	HD1.GMM.03	HD1.GMM.04	HD1.GMM.FFC	HD1.LB.01	HD1.LB.01.PBSr	HD1.LB.02	HD1.LB.03	HD1.LB.04	HD1.LB.FFC	HD1.Liver.01	HD1.Liver.01.PBSr	HD1.Liver.02	HD1.Liver.03	HD1.Liver.04	HD1.M17.01	HD1.M17.01.PSBr	HD1.M17.02	HD1.M17.03	HD1.M17.04	HD1.Meat.01	HD1.Meat.01.PBSr	HD1.Meat.02	HD1.Meat.03	HD1.Meat.04	HD1.Meat.FFC	HD1.MRS.01	HD1.MRS.01.PBSr	HD1.MRS.02	HD1.MRS.03	HD1.MRS.04	HD1.MRS.FFC	HD1.RCM.01	HD1.RCM.02	HD1.RCM.03	HD1.RCM.04	HD1.RCM.FFC	HD1.TB.01	HD1.TB.01.PBSr	HD1.TB.02	HD1.TB.03	HD1.TB.04	HD1.TB.FFC	HD1.TYG.01	HD1.TYG.01.PBSr	HD1.TYG.02	HD1.TYG.03	HD1.TYG.04	HD1.TYG.FFC	Neg	PBSc.GST
f5f5e0da89730462abaf6301a9557193	0	0	0	0	0	186	207	79	11	3710	0	73	0	0	0	0	43	0	0	0	3131	0	217	0	14	0	4546	6678	3596	3938	285	998	897	0	89	0	0	0	1114	13	234	11	6	7	0	16	113	38	208	2139	0	110	576	1106	737	0	152	0	0	0	2949	79	142	24	23	13	292	43	12	21	18	4648	0	19	0	24	0	7022	954	1082	194	178	159	2888	0	2146
9acebaacf6066ce06eeb2400d1d83585	0	0	0	0	0	0	0	0	0	0	1150	283	787	182	36	2369	1026	1849	1514	1277	0	4412	0	2585	3061	2102	0	0	524	109	111	397	127	0	0	0	0	0	0	2243	0	573	0	0	0	3992	0	2178	2380	2255	3519	0	3844	2379	1595	1261	2227	115	0	0	158	0	24	0	0	0	0	223	97	104	61	0	0	0	0	0	0	0	883	0	381	418	409	0	0	0
67e8859e108281ee7971084bfa759522	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	9	0	0	0	0	452	3032	2492	0	0	6986	10616	7812	141	0	900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1578	728	5768	3204	5240	123	0	0
2e4f2b53b856c4def6d021d01f5abb70	0	0	0	0	0	10	12	8	0	1673	0	14	0	0	0	0	0	477	481	896	1833	0	15	0	0	0	6352	854	352	96	389	965	1071	0	8	0	0	0	4066	0	81	0	0	0	0	0	0	0	8	279	0	37	958	5325	11993	0	36	0	0	0	2375	22	19	0	0	0	1125	0	0	0	0	2795	0	0	0	0	0	1526	0	130	0	18	15	1460	0	245
dbae51405f9cd335ac0e1dd1600f3424	0	0	0	0	0	0	0	91	0	0	768	1645	640	704	571	0	213	0	0	0	47	1508	1010	1328	2058	2053	719	142	215	186	241	71	162	834	304	337	323	346	220	0	0	0	0	0	0	1090	1049	633	655	537	1057	1426	715	890	825	0	445	0	0	0	112	28	3649	105	145	145	215	4942	3984	3753	1996	266	78	167	47	172	244	394	853	118	88	61	55	85	0	70
19715b1593c19aa6d35a4d1e3cd09374	0	0	0	0	0	0	0	0	0	2997	0	0	0	960	1092	0	0	28	107	145	3649	0	0	0	0	0	35	158	413	530	5649	3488	2066	0	10	0	0	30	2062	0	2221	0	0	879	0	0	0	0	0	0	0	0	0	5439	5978	0	0	0	0	0	1744	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	52	96	4559	257	241	285	2348	0	37
393c863a1f64f1eb4c4f112797ee415a	0	0	0	0	0	52	72	39	0	723	407	2089	730	943	732	950	979	912	815	1156	1163	0	689	0	0	0	525	761	3003	3124	987	1449	1286	2042	271	1156	1161	754	1409	0	577	0	0	37	0	37	323	0	0	0	0	95	0	135	43	374	491	686	656	777	804	0	0	0	0	0	0	324	71	40	0	247	0	88	0	0	0	645	762	1027	996	880	1027	486	0	2045
b7e5e417da183df1d5cb33a51a10991d	0	0	0	0	0	0	18	14	39	541	18	483	573	1300	944	489	1034	1163	1501	1046	1098	0	166	0	0	0	102	889	130	277	1581	496	397	421	374	291	713	515	452	24	1430	1833	1949	2027	0	0	210	0	0	0	12	88	7	354	78	82	223	1858	2874	1666	814	8	49	0	0	0	0	44	10	8	8	42	0	121	0	0	0	158	534	1520	591	1240	1149	548	0	1156
2c5e87b291147c04e1b8d1c808b1aee0	0	0	0	0	0	0	0	0	0	13	122	3733	79	119	77	22	175	31	21	26	59	435	1548	357	364	375	397	112	26	111	70	58	55	860	343	453	597	528	81	41	24	26	16	23	0	30	170	216	117	218	205	2811	228	320	330	41	544	0	0	0	23	18	594	36	42	57	344	6115	2905	3486	2860	378	221	762	203	321	325	351	565	217	61	64	38	55	0	70
119eea33cb9f505d6a20297d132e792a	0	0	0	0	0	0	0	0	0	11200	0	0	0	0	0	0	0	0	0	0	7844	0	0	0	0	0	0	194	224	136	1087	1074	613	0	0	0	0	0	2789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5346	0	7	0	0	0	0	0	0	0	0	16	0	0	0	0	0	70	0	2125	0	0	0	3835	0	126
782a79a0725adc6ac22fc1fd15933a12	0	0	0	0	0	6	11	7	0	280	0	55	225	754	618	64	20	140	106	445	1096	4	384	0	0	0	751	989	81	357	82	185	203	0	96	656	595	227	8052	6	128	2	0	0	0	8	238	4	11	75	0	14	230	240	428	0	23	0	0	0	1395	5	27	3	0	0	371	11	6	12	2	2222	0	6	3	0	0	2792	3623	253	2476	891	1099	755	0	375
315ca0a729f126b941ba111a16d4d97a	0	0	0	0	0	0	27	1252	231	250	438	1567	544	747	505	0	96	0	0	0	98	858	806	589	483	560	288	187	84	147	119	0	36	455	112	169	240	255	61	0	61	0	0	0	0	843	1233	224	115	385	129	232	125	117	246	27	259	58	32	41	91	73	936	50	28	0	492	5475	3001	3400	3496	576	0	227	0	0	33	301	175	193	41	22	34	105	0	94
1569f7ae988e26c905ab8fab427c8a0d	0	0	0	0	0	4	0	0	0	45	0	17	14	41	23	899	196	745	588	1021	258	0	9	0	0	0	11	26	473	231	149	701	465	2367	674	864	1280	801	128	950	1610	1935	1749	2539	0	2	20	0	0	0	2	9	0	3	0	517	40	447	514	712	172	4	7	0	0	0	0	9	0	5	0	6	11	0	3	7	7	21	2201	976	2728	1503	1987	341	0	9
09e996f449e880d1fd8f27d59e8d8b11	0	0	0	0	0	7	217	207	0	0	0	0	10	20	12	0	0	0	0	0	0	0	0	9	88	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	40	94	0	0	0	0	0	0	0	0	0	14	0	0	27	16	729	25832	0	0	336	2143	2111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9d5054752ed33d6a22bd0f96b5618b1c	0	0	0	0	0	15	41	24	1267	811	117	337	865	725	529	579	387	309	408	413	483	5	117	8	0	10	423	951	519	306	142	256	184	322	314	292	441	288	496	72	305	262	276	228	0	28	383	14	21	13	19	140	43	490	87	780	842	2375	2201	1822	2256	0	30	0	0	0	6	114	37	28	20	142	0	81	0	10	18	497	66	679	92	199	176	549	0	1968
6616dc3bd6aeb3e26b9b2218290ea574	0	0	0	0	0	60	132	43	0	1326	12	218	247	214	145	314	1425	198	201	278	979	6	76	4	0	0	194	1461	1729	417	148	939	742	397	1595	263	373	281	448	0	828	45	54	62	0	5	204	0	0	0	0	21	0	0	0	53	502	337	379	425	620	9	11	4	7	6	13	85	13	12	11	277	4	68	0	9	0	750	564	1375	1053	744	965	1323	0	3281
fea7f04af92d6da8eef36144b3589ad9	0	0	0	0	0	46	112	52	6	1214	31	265	446	677	359	308	790	328	246	292	923	8	140	0	6	0	175	1329	803	1027	696	800	655	409	757	230	225	230	1020	0	775	13	15	35	0	13	196	5	8	6	3	32	38	528	174	27	121	187	200	205	631	11	15	0	3	0	8	40	11	12	4	166	0	24	0	8	8	445	470	1157	557	536	642	768	0	5430
bd5ef8f372e09bcf6ec35825be4f053c	0	0	0	0	0	0	0	10	0	2505	0	0	0	7	77	0	20	524	1223	1032	1128	0	325	0	0	0	664	372	670	579	652	416	428	0	44	0	0	0	971	0	747	0	11	62	0	0	0	0	0	0	0	12	34	202	2610	0	33	85	922	2830	1740	0	0	0	0	0	0	13	7	5	0	352	0	0	0	0	0	366	1090	3774	135	34	36	855	0	98
f46deaf5851879b6a8d849043a70f8f5	0	0	0	0	0	5	0	0	0	568	0	5	67	3143	2362	0	0	719	662	855	257	0	0	0	0	3	7	26	40	62	640	369	314	0	0	2436	4109	373	286	0	152	54	932	1222	0	0	0	0	0	0	0	0	0	411	533	0	0	191	999	1855	113	0	0	0	0	0	0	7	0	0	0	6	0	0	0	0	0	15	11	313	1029	726	993	290	0	29
0a68ec564e278b0246c920ad7de41880	0	0	0	0	0	25	22	0	0	442	0	15	43	64	79	74	98	57	42	59	1610	0	25	0	0	0	512	1708	2311	1987	352	1610	511	0	0	0	0	0	1358	0	202	0	0	0	0	12	41	18	34	99	0	145	113	141	268	0	84	111	114	189	879	25	76	0	24	20	586	0	25	35	27	3516	0	0	0	0	0	4993	126	34	13	24	31	824	0	611
d76d59ec71de0e3b22da0c9cd564d41a	0	0	0	0	0	22	30	20	0	297	0	8	0	0	0	9	0	6	0	0	2665	0	11	0	0	0	172	3827	2050	1007	1334	1587	1135	0	24	0	0	0	3234	0	44	0	0	0	0	8	11	0	0	0	16	11	98	117	277	0	16	0	0	0	869	0	0	0	0	0	57	0	13	14	14	1206	0	0	0	0	0	873	126	410	26	12	21	919	0	1276
e750f38d407bd76453405adaa5e3b8e5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	11	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9e3226efaf559eb14a478f880462cb8a	0	0	0	0	0	0	0	0	0	173	0	0	0	0	0	0	11	0	9	0	1427	0	1360	0	0	0	4165	325	1306	592	1680	968	386	0	29	0	0	0	1387	0	35	0	0	0	0	6	124	23	35	155	0	74	64	167	169	0	63	238	253	280	1384	0	0	0	0	0	134	85	50	46	33	2133	0	0	0	0	0	1935	846	406	60	72	97	654	0	116
7a6dba47692f821cabeaf266b6b36593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	620	373	939	575	0	0	0	0	0	0	0	0	0	944	1052	1008	0	0	1057	1321	1059	0	0	8	119	1561	1866	0	0	0	0	0	0	0	0	0	101	75	0	0	2387	3073	3432	1612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	50	44	84	0	0
e865f29a716e8d51f83931befa951240	0	0	0	0	0	10	9	4	0	140	0	26	0	0	0	0	12	45	23	27	1684	0	7	0	0	0	774	561	915	262	409	725	1058	4	208	0	0	0	11253	0	259	0	0	0	0	2	16	5	5	22	0	5	0	21	130	0	18	0	0	0	803	13	11	4	0	0	610	30	13	18	4	882	0	0	0	0	0	872	0	11	4	8	16	370	0	200
f4cc6e4932f507b33d1335d801f54563	0	0	0	0	0	0	0	0	0	1659	0	0	0	0	0	0	0	407	714	1068	779	0	0	0	0	0	1777	160	228	198	1661	611	185	0	11	0	0	0	711	0	594	0	0	0	0	0	8	0	0	27	0	0	0	527	3140	0	11	457	502	703	1740	0	0	0	0	0	23	0	0	0	0	182	0	0	0	0	0	470	166	180	658	838	748	373	0	42
8e175abe6a746b8f33bae9cd7c8192bb	0	0	0	0	0	126	213	71	0	3580	11	31	0	0	0	15	38	79	86	143	796	0	28	0	0	6	337	2412	268	229	381	208	126	0	32	0	0	0	161	0	106	0	0	0	0	0	33	0	0	0	0	45	536	804	1295	0	55	0	0	0	586	52	64	11	17	0	74	0	0	0	0	883	8	16	0	0	10	1802	36	704	41	31	42	1551	0	1737
824b9c5e131ccef5ab3286cfde31640c	0	0	0	0	0	28	39	13	20	446	66	189	211	199	189	503	301	532	449	672	264	9	69	0	0	0	83	1140	949	302	225	607	527	524	66	295	234	115	120	15	174	219	213	373	0	0	114	0	0	0	14	71	0	21	37	400	239	1252	1373	1580	657	14	28	0	0	0	0	56	14	20	13	79	0	47	0	7	0	212	163	511	133	151	148	301	0	1873
9a76c2c2904fcae623e236b6818a712e	0	0	0	0	0	0	16	72	1887	133	38	78	428	394	233	172	259	442	322	651	160	0	46	0	0	0	42	0	323	155	400	542	380	541	706	473	551	468	142	82	358	1216	1086	1082	0	0	72	0	0	0	0	0	0	0	0	183	246	1076	1119	1375	334	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	269	293	219	187	285	0	0	188
5751268706466aba571f4f13e3b6a5d4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5d08d1eb4b8a0672652dd0fc0af2dcf0	0	0	0	0	0	32	29	19	5	3046	0	3	0	0	0	0	0	0	0	0	2535	0	0	0	0	0	43	422	49	135	1968	1718	1608	0	8	0	0	3	1138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	533	0	0	0	0	0	946	12	5	0	0	0	5	5	0	0	0	74	0	0	0	0	0	188	0	140	757	1072	886	865	0	335
bdb6ddef008a6d31c019642fb28d7c1d	0	0	0	0	0	0	0	0	0	46	0	0	6	1276	873	0	0	605	1703	2468	264	0	0	0	0	0	0	17	0	0	2661	326	262	0	0	0	71	76	92	0	20	16	2831	4074	0	0	0	0	0	0	0	0	0	0	538	0	0	0	0	0	50	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	214	0	10
6851a4ee264b56be2fff4686ce269907	0	0	0	0	0	18	98	27	0	391	0	20	0	21	18	0	7	22	38	51	471	0	22	0	0	0	1937	1812	328	382	128	0	0	0	5	0	0	0	2806	0	209	0	0	0	0	0	46	0	0	0	0	27	8	447	1224	0	14	0	0	0	643	10	31	0	0	0	680	0	13	16	11	1915	0	6	0	0	0	2926	0	94	0	0	7	785	0	445
878fc53ff6f6333a92673b700951fa1b	0	0	0	0	0	0	0	0	1484	129	0	0	363	396	233	153	198	520	392	775	157	0	0	0	0	0	0	43	191	117	332	487	336	387	566	408	632	423	102	36	388	1092	904	1066	0	9	0	0	0	0	0	0	0	11	10	123	171	971	1013	1279	500	0	0	0	0	0	0	0	0	8	4	0	0	0	0	0	0	20	209	280	199	182	229	77	0	154
8135beec331a8d558070c38b580e4b8e	0	0	0	0	0	31	41	104	15	101	10	192	7	0	0	0	43	3	3	0	121	41	175	20	20	21	2010	1845	170	30	11	101	99	17	92	12	21	0	556	0	34	4	0	0	0	33	207	8	12	22	7	165	7	8	0	0	28	0	0	0	148	6	179	3	5	0	926	122	50	70	51	3319	3	22	3	40	22	3571	4	50	11	10	15	267	0	1232
9908fffab7ed4f3bec44cda2f5084d49	0	0	0	0	0	0	0	0	0	0	26	102	50	69	49	17	195	18	28	39	0	11	97	12	25	17	0	0	44	0	24	19	39	957	2008	116	52	0	0	199	315	58	54	94	0	14	31	23	22	18	23	131	67	54	185	40	68	92	108	173	0	1658	2880	357	297	352	0	76	55	63	57	0	28	52	21	56	55	0	3282	135	513	230	176	0	0	0
2c0c62ea09b2efe01bacdcbcf558d2b8	0	0	0	0	0	0	10	0	0	540	0	0	0	0	0	0	0	2656	1294	2579	1356	0	0	0	0	0	28	159	172	558	487	1113	1118	0	0	0	0	0	1196	0	121	0	0	0	5	0	0	0	0	0	0	11	201	311	611	0	9	0	0	0	584	0	0	0	0	0	22	0	0	0	0	34	0	0	0	0	0	89	0	53	0	0	0	423	0	41
61535a40adb8221483821e3984d0b1ac	0	0	0	0	0	5	0	0	0	92	0	0	0	0	0	0	22	0	0	27	4849	0	0	0	0	0	169	190	556	28	516	1549	1231	0	0	0	0	0	3328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	61	0	0	0	0	0	1781	0	0	0	0	0	50	0	0	0	0	425	0	0	0	0	0	101	0	0	0	0	0	430	0	75
c0044f57ec04cd70905d690c5b7bd147	0	0	0	0	0	28	40	25	0	276	4	33	0	0	0	0	5	75	52	34	923	11	40	0	5	0	1006	3170	339	468	144	882	693	0	24	0	0	0	48	0	26	0	0	0	0	0	54	0	0	0	0	42	0	29	43	0	7	0	0	0	526	54	49	11	10	8	348	44	14	26	18	1476	0	40	3	8	10	1940	4	62	0	0	0	817	0	1142
93ffcf9781cf84717a401e9ebaa48be6	0	0	0	0	0	0	0	0	1381	101	0	40	345	362	188	142	185	319	221	491	152	9	36	4	0	0	0	38	202	113	297	451	315	341	550	358	455	324	116	0	317	985	882	850	0	0	0	0	0	0	0	0	0	0	0	86	148	829	794	1106	238	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	193	263	214	167	189	82	0	145
a663a01aeb4dbb88bbe0a9840e8f64dc	0	0	0	0	0	5	0	0	0	0	0	0	31	47	20	30	67	159	59	137	38	0	6	0	0	0	4	0	29	31	20	24	37	2298	5393	1080	1335	1783	143	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	59	186	71	113	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	327	203	163	95	147	30	0	4
c67445ed68d61f49e41b7bdd1de019fb	0	0	0	0	0	0	0	0	0	0	0	0	0	165	476	0	0	71	75	198	26	0	0	0	0	0	0	0	9	10	24	67	93	15	25	2156	4164	4048	63	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252	53	395	395	739	0	0	0
5c4563e3dd7e12dcdf279783af929eaa	0	0	0	0	0	71	116	0	0	290	11	150	0	0	0	0	52	0	0	0	301	21	92	17	0	0	190	3762	113	144	0	0	0	0	0	0	0	0	239	0	46	0	0	0	0	0	108	0	0	0	0	62	0	0	0	0	94	0	0	0	153	119	105	0	0	0	0	72	0	0	0	523	6	50	0	17	26	1343	0	57	0	0	0	272	0	4723
9192b3275c36e56540678451adfa601f	0	0	0	0	0	0	10	13	0	2975	0	11	0	0	0	0	0	6	18	325	1274	0	0	0	0	0	76	395	4	17	96	223	448	0	0	0	7	46	2153	0	21	0	0	0	0	4	6	0	0	0	0	0	0	0	194	0	0	0	0	0	923	11	9	0	0	0	6	0	0	0	0	74	0	0	0	0	0	154	5	156	166	413	473	2218	0	146
c6c3ab4e828fb40d6e05967b7aac9338	0	0	0	0	0	0	0	0	0	213	0	0	0	0	0	31	12	24	16	0	588	0	0	0	0	0	140	1195	2833	1842	397	262	80	0	0	0	42	20	1215	0	0	23	0	31	0	0	30	0	0	0	0	289	18	37	73	0	0	29	25	0	282	0	0	16	0	13	61	0	0	0	0	743	0	0	0	0	0	951	0	18	0	0	0	332	0	495
35cbb315e019e0a8768d4b73862df415	0	0	0	0	0	5	0	2	0	452	0	328	15	24	0	39	123	20	30	22	967	0	27	0	0	0	876	490	345	659	611	54	296	0	6	0	0	0	183	0	257	0	0	0	0	23	214	124	407	1201	0	7	0	21	124	0	112	85	88	108	480	0	5	0	0	0	16	4	3	3	0	714	0	0	0	0	3	1295	0	31	0	0	0	836	0	174
5fbc483f79cd97d3a7253931f37c33e8	0	0	0	0	0	0	0	0	0	67	0	0	0	542	423	0	0	466	399	749	95	0	0	0	0	2	0	0	0	3	197	338	233	0	0	127	345	320	39	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	45	592	1100	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	342	1745	1440	1268	127	0	0
d9eea834805833ac21a86fdabedd8556	0	0	0	0	0	118	132	43	0	195	0	57	0	0	0	0	20	0	0	0	474	8	57	4	7	0	436	2852	9	18	9	5	0	0	7	0	0	0	1171	0	54	0	0	0	0	0	57	0	0	5	0	46	0	0	0	0	21	0	0	0	349	21	51	21	8	0	98	34	13	19	0	950	0	15	0	0	0	1765	0	34	0	0	0	258	0	1459
ef4d7dd0a2f4c3d4e798b5c7ea6d4f3d	0	0	0	0	0	0	0	0	0	219	0	0	36	1237	1016	0	0	131	973	1221	232	0	0	0	0	0	0	31	54	88	301	304	161	0	0	0	247	244	101	0	1502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1260	607	275	183	171	86	0	0
923f521b9cf313f1f95c9367e09bbc1c	0	0	0	0	0	0	0	0	0	0	0	6	674	2347	1848	0	0	455	391	706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	185	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	17	0	0	310	469	539	0	0	0	0	0	0	0	10	0	0	0	0	0	18	0	0	0	0	0	0	10	15	0	0	0	0
dfba942f2d36cb6b7755f9c3b6d01ac9	0	0	0	0	0	0	0	0	0	0	732	0	1036	1029	104	1712	0	817	286	198	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	469	3308	0	0	0	0	865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c48070f3061b086b60ff32f77e0002fa	0	0	0	0	0	67	87	48	7	243	0	28	0	0	0	0	0	0	0	0	198	0	32	0	0	0	628	3143	9	30	17	8	0	0	20	0	0	0	271	0	30	0	0	0	0	0	31	26	51	106	0	12	0	7	17	0	19	9	19	41	221	9	22	0	20	33	196	6	5	9	10	1114	0	6	0	0	9	1847	8	83	0	0	0	298	0	1353
65990c74559e4adfaa672a884ad7d464	0	0	0	0	0	0	0	0	0	2262	0	6	0	0	0	0	0	0	0	6	83	0	0	0	0	0	246	485	12	18	82	52	152	0	7	0	0	0	318	0	37	0	0	0	0	0	0	0	0	0	0	0	27	3442	816	0	0	0	0	0	187	0	20	0	0	0	36	0	0	0	0	258	0	0	0	0	0	171	0	191	135	306	519	149	0	189
4d72007c70f4abc0bf9e8fe8b826d07d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	2429	3598	3599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0
56bde454092279f47b556883d5909620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
a18c0c17fce3d52dc60506e8730bc996	0	0	0	0	0	0	0	4	0	371	0	0	0	0	0	294	289	127	98	146	583	0	9	0	0	0	153	410	380	151	157	217	232	0	0	0	0	0	904	0	147	0	0	0	0	0	11	0	3	0	0	6	642	512	76	0	0	0	0	0	548	0	13	4	0	7	169	0	0	0	0	248	0	0	0	0	0	305	501	318	307	176	230	319	0	118
bed671b4676144142cebd192b690f499	0	0	0	0	0	0	25	35	0	226	0	19	0	0	0	0	0	0	0	0	411	7	38	0	0	0	647	1333	265	43	33	97	55	0	24	44	46	23	995	15	42	0	0	0	0	0	14	0	0	0	0	19	0	0	0	8	0	59	109	111	416	55	36	0	0	0	149	0	0	0	0	954	0	11	0	0	0	1421	0	52	0	0	0	316	0	406
edc9e5c16e40aff1eadce6597940f08f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	5142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	496	130	281	223	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
601101d33cdf43a40bd674a50711af52	0	0	0	0	0	56	85	0	0	85	0	49	0	0	0	0	17	0	0	0	265	0	42	0	0	0	65	2027	719	286	38	65	47	0	9	0	0	0	139	0	46	0	0	0	0	0	30	0	0	0	0	14	0	0	0	0	38	0	0	0	179	46	0	0	0	0	0	34	14	0	0	174	0	23	0	0	0	432	0	747	0	0	0	138	0	1570
db7f42d2a4ded289e177bb4c00edff61	0	0	0	0	0	57	67	24	14	111	0	24	0	0	0	0	17	0	0	0	296	8	31	0	0	0	137	1312	256	55	40	61	70	0	22	0	0	0	658	0	0	0	0	0	0	0	41	0	0	0	0	14	0	9	0	0	28	0	0	0	166	33	29	0	0	0	15	20	0	9	10	150	7	12	0	13	0	474	0	64	0	0	0	209	0	2540
00a96fbd0ac34bfd245f9c24f8737f7d	0	0	0	0	0	0	0	0	0	104	0	0	0	18	17	0	0	0	14	28	714	0	0	0	0	0	776	449	79	63	0	162	131	0	0	0	0	0	378	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	52	67	132	665	0	0	0	0	0	47	10	0	0	0	1129	0	0	0	0	0	1152	0	0	0	0	0	149	0	196
f16de2a4a6dd4174f4627dfbe084cf87	0	0	0	0	0	0	38	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142	5142	0	0	66	469	432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
eb22645cc0603aa6a366908fb9c6ed15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
394eda29c886632f514dd94b58381186	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	3	0	0	0	5
9d4340374799a67e1a217fe24ef6543e	0	0	0	0	6010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
