FeatureID,Taxon,Confidence,donor,conditions
390e89520f9c5d73021e365114f1fab6,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__,0.999449879059462,6,"BB,BG,BHI,GAM,GMM,LB,MRS,RCM,feces,liver"
b2062ae94fb00a931014b67b499295a8,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__,0.999996633738913,7,"BB,BG,BHI,GAM,GMM,LB,MRS,RCM,TB,feces,liver"
e603a72ebbc7a4fcb5a657b52c3e8c50,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__RF32; f__; g__; s__,0.999999999757776,7,"MRS,feces"
f6d3fbe0b1cc8cef1ab66ede417a70af,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.99989286018081,7,"BG,MRS,feces"
a383bbf0dc0a9f5c17cf3303b55af028,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii,0.999042394535637,7,"BB,BG,BHI,GAM,LB,MRS,RCM,feces,liver"
997636798be597322d139bafba6e6ef3,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia; s__faecis,0.852058291286188,8,"BB,BG,BHI,GAM,LB,MRS,RCM,feces"
12615dfed222d35c1582cbd6cef48013,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__,0.98686035617519,8,"GMM,feces"
b31d68835edbbe2d3abfa05a8d9f7f7f,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae,0.726941700039868,9,"BB,LB,RCM,feces"
ea7823427b5854bc784da136aa27d777,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae,0.999909798963461,9,"BHI,GMM,LB,TB,feces"
77acd9319c16e14fcc650ad0104a0911,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,0.913316645372684,9,"BB,BG,GMM,LB,RCM,TB,feces,liver"
0c4b245c4b7c443e975c79c61b5d6281,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]; g__Butyricimonas; s__,0.999999999861643,9,"BB,GMM,LB,feces"
66a9101067d5d8c3ba7bb71b3043276d,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio; s__,0.999308591877377,9,"BB,feces"
412b0b2c43975195a230e493a7a2b763,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Barnesiellaceae]; g__; s__,0.999026940637249,9,"BB,BG,feces"
d1a75593a480570277f05ec729b865de,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__gnavus,0.999633979688318,9,"GMM,feces"
a9c65f22ab35a2635324961ee4e44023,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,0.813928115514008,9,"BB,feces"
5ed38a7eb43a9c0039bff8d07a191952,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Sutterella; s__,0.999999990700431,10,"BG,GAM,LB,MRS,RCM,feces"
4017cee2fb4742937654043bc57c8ecd,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Barnesiellaceae]; g__; s__,0.788258170038373,10,"BB,BG,BHI,GMM,LB,RCM,TB,feces,liver"
9901f89854fe4acd25a03bb0041d1171,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__eggerthii,0.999911462853482,11,"BG,MRS,TB,feces"
16adc68bae4d98a05d6a268956eddf7a,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides,0.999999999213656,11,"BG,BHI,GAM,GMM,LB,TB,feces"
43119e5f1eb41e9ee1776d7a6504126f,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.991850395055302,12,"feces,liver"
2b72aab73915acdca79e8d488b1a53ed,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__,0.996231868488881,12,"BB,BG,GMM,RCM,TB,feces"
8af49bc8a804f6d85ca5fa00a7c9dda8,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Dialister; s__,0.999999994461376,12,"BB,BG,BHI,GAM,GMM,LB,RCM,TB,feces,liver"
19fce5f720fdabaf8326bc26ddee69c3,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__,0.969346140178323,12,"BG,BHI,GMM,LB,RCM,TB,feces"
ad03570a6623c3fe543fb52f514b234f,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__,0.934435025996893,12,"feces,liver"
e31ef2179f7955e1beb40fc215710a82,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__,0.97572359975504,12,"BG,BHI,GAM,GMM,RCM,TB,feces"
29e96f23957a25f2efd581e6cb8fb41a,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__,0.971378159239038,13,"GMM,LB,feces"
3cdd5aad050b728ee09ba86a9f57e411,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia; s__faecis,0.75398317986778,13,"BB,BG,BHI,RCM,feces"
2f5aec7a7b202c2d8d6be290faa11c61,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__ovatus,0.998975470152474,13,"BHI,GMM,LB,TB,feces"
148830289a9b0426a4de7699eae765c5,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__ovatus,0.980749552217302,13,"GMM,LB,MRS,TB,feces"
b545b1bf3250431221d98ba37301febd,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia; s__,0.70320165006107,13,"BG,BHI,LB,RCM,feces"
1b40855f894139ee825ba676916e6644,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__ovatus,0.993587251980019,13,"BB,BG,BHI,GAM,GMM,LB,MRS,RCM,TB,feces,liver"
2ba5dfeae7b0cd51aa93cc14470ace6c,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Sutterella; s__,0.99999999396772,13,"BG,GAM,LB,MRS,RCM,TB,feces"
eebc27bcf8bcb13a692001530892f5d5,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Phascolarctobacterium; s__,0.999790519510298,13,"BB,BG,BHI,GAM,GMM,LB,MRS,RCM,TB,feces,liver"
0fd672291b9b2013b63d4b3ab74a11a2,k__Bacteria; p__Cyanobacteria; c__4C0d-2; o__YS2; f__; g__; s__,0.999999999999602,14,"BG,feces"
7fc305d0fa0797126f46780925645d78,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae,0.990710170712722,14,"RCM,feces"
c1100fa3e5b9bf26fb88f4b7fe3ed488,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Barnesiellaceae]; g__; s__,0.802633947337831,14,"BG,RCM,feces"
8780573285add84fcefbdc130a7189e6,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__,0.996403963914653,14,"BG,GMM,feces"
2b80da89ac37fabd2766fc7aec979bdc,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__,0.99988975059263,14,"BG,BHI,GAM,GMM,LB,MRS,RCM,TB,feces,liver"
44396f15b10f6577d61a11c6047c939f,k__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobrevibacter; s__,0.99999999770516,14,"BHI,GMM,TB,feces"
68852d93763a08c7bf7ef7af38d9b182,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,0.901798443014672,14,"BG,BHI,GAM,feces,liver"
24d63a70d054129c4a4fb94beb414226,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__,0.998495123471393,14,"BG,BHI,GAM,LB,feces"
b1f0b65b560701f74c4f43db4234d6c9,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,0.757310660404793,15,"BG,RCM,feces"
3b010dbd9eae72a79f11af5d24eb3ca3,k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Akkermansia; s__muciniphila,0.999999999996817,15,"BG,GAM,GMM,RCM,feces,liver"
